roomNumber,bin,room_entry_sequence,user_id,prev_people,expected_people,curr_people,lost_update_diff
1188,6,102,yhjj865,100,,100,0
1188,6,103,yhjj876,100,,100,0
1188,6,104,yhjj944,100,,100,0
1188,6,105,yhjj999,100,,100,0
1188,6,106,yhjj996,100,,100,0
1188,6,107,yhjj1004,100,,100,0
1188,6,108,yhjj885,100,,100,0
1188,6,109,yhjj992,100,,100,0
1188,6,110,yhjj826,100,,100,0
1188,6,111,yhjj1008,100,,100,0
1188,6,112,yhjj875,100,,100,0
1188,6,113,yhjj1013,100,,100,0
1188,6,114,yhjj1017,100,,100,0
1188,6,115,yhjj927,100,,100,0
1188,6,116,yhjj1007,100,,100,0
1188,6,117,yhjj823,100,,100,0
1188,6,118,yhjj947,100,,100,0
1188,6,119,yhjj931,100,,100,0
1188,6,120,yhjj977,100,,100,0
1188,7,121,yhjj976,100,,100,0
1188,7,122,yhjj1009,100,,100,0
1188,7,123,yhjj893,100,,100,0
1188,7,124,yhjj981,100,,100,0
1188,7,125,yhjj923,100,,100,0
1188,7,126,yhjj930,100,,100,0
1188,7,127,yhjj942,100,,100,0
1188,7,128,yhjj979,100,,100,0
1188,7,129,yhjj913,100,,100,0
1188,7,130,yhjj990,100,,100,0
1188,7,131,yhjj946,100,,100,0
1188,7,132,yhjj1016,100,,100,0
1188,7,133,yhjj933,100,,100,0
1188,7,134,yhjj855,100,,100,0
1188,7,135,yhjj1005,100,,100,0
1188,7,136,yhjj995,100,,100,0
1188,7,137,yhjj1006,100,,100,0
1188,7,138,yhjj867,100,,100,0
1188,7,139,yhjj965,100,,100,0
1188,7,140,yhjj830,100,,100,0
1188,8,141,yhjj922,100,,100,0
1188,8,142,yhjj829,100,,100,0
1188,8,143,yhjj998,100,,100,0
1188,8,144,yhjj978,100,,100,0
1188,8,145,yhjj921,100,,100,0
1188,8,146,yhjj975,100,,100,0
1188,8,147,yhjj935,100,,100,0
1188,8,148,yhjj882,100,,100,0
1188,8,149,yhjj950,100,,100,0
1188,8,150,yhjj889,100,,100,0
1188,8,151,yhjj1000,100,,100,0
1188,8,152,yhjj904,100,,100,0
1188,8,153,yhjj958,100,,100,0
1188,8,154,yhjj971,100,,100,0
1188,8,155,yhjj986,100,,100,0
1188,8,156,yhjj1014,100,,100,0
1188,8,157,yhjj912,100,,100,0
1188,8,158,yhjj1002,100,,100,0
1188,8,159,yhjj939,100,,100,0
1188,8,160,yhjj1018,100,,100,0
1188,9,161,yhjj918,100,,100,0
1188,9,162,yhjj896,100,,100,0
1188,9,163,yhjj890,100,,100,0
1188,9,164,yhjj919,100,,100,0
1188,9,165,yhjj980,100,,100,0
1188,9,166,yhjj911,100,,100,0
1188,9,167,yhjj948,100,,100,0
1188,9,168,yhjj953,100,,100,0
1188,9,169,yhjj902,100,,100,0
1188,9,170,yhjj834,100,,100,0
1188,9,171,yhjj894,100,,100,0
1188,9,172,yhjj906,100,,100,0
1188,9,173,yhjj967,100,,100,0
1188,9,174,yhjj843,100,,100,0
1188,9,175,yhjj940,100,,100,0
1188,9,176,yhjj957,100,,100,0
1188,9,177,yhjj928,100,,100,0
1188,9,178,yhjj941,100,,100,0
1188,9,179,yhjj993,100,,100,0
1188,9,180,yhjj897,100,,100,0
1188,10,181,yhjj972,100,,100,0
1188,10,182,yhjj973,100,,100,0
1188,10,183,yhjj932,100,,100,0
1188,10,184,yhjj937,100,,100,0
1188,10,185,yhjj989,100,,100,0
1188,10,186,yhjj951,100,,100,0
1188,10,187,yhjj966,100,,100,0
1188,10,188,yhjj871,100,,100,0
1188,10,189,yhjj910,100,,100,0
1188,10,190,yhjj847,100,,100,0
1188,10,191,yhjj1003,100,,100,0
1188,10,192,yhjj964,100,,100,0
1188,10,193,yhjj938,100,,100,0
1188,10,194,yhjj968,100,,100,0
1188,10,195,yhjj983,100,,100,0
1188,10,196,yhjj997,100,,100,0
1188,10,197,yhjj874,100,,100,0
1188,10,198,yhjj987,100,,100,0
1188,10,199,yhjj960,100,,100,0
1188,10,200,yhjj1012,100,,100,0
1189,1,1,yhjj864,1,2,2,0
1189,1,2,yhjj858,2,3,3,0
1189,1,3,yhjj826,3,4,4,0
1189,1,4,yhjj849,4,5,5,0
1189,1,5,yhjj848,5,6,6,0
1189,1,6,yhjj832,6,7,7,0
1189,1,7,yhjj886,7,8,8,0
1189,1,8,yhjj973,8,9,9,0
1189,1,9,yhjj853,9,10,10,0
1189,1,10,yhjj833,10,11,11,0
1189,1,11,yhjj902,11,12,12,0
1189,1,12,yhjj841,12,13,13,0
1189,1,13,yhjj926,13,14,14,0
1189,1,14,yhjj945,14,15,15,0
1189,1,15,yhjj885,15,16,16,0
1189,1,16,yhjj861,16,17,17,0
1189,1,17,yhjj828,17,18,18,0
1189,1,18,yhjj842,18,19,19,0
1189,1,19,yhjj956,19,20,20,0
1189,1,20,yhjj1006,20,21,21,0
1189,2,21,yhjj927,21,22,22,0
1189,2,22,yhjj903,22,23,23,0
1189,2,23,yhjj896,23,24,24,0
1189,2,24,yhjj955,24,25,25,0
1189,2,25,yhjj962,25,26,26,0
1189,2,26,yhjj873,26,27,27,0
1189,2,27,yhjj907,27,28,28,0
1189,2,28,yhjj819,28,29,29,0
1189,2,29,yhjj844,29,30,30,0
1189,2,30,yhjj827,30,31,31,0
1189,2,31,yhjj889,31,32,32,0
1189,2,32,yhjj947,32,33,33,0
1189,2,33,yhjj938,33,34,34,0
1189,2,34,yhjj928,34,35,35,0
1189,2,35,yhjj850,35,36,36,0
1189,2,36,yhjj894,36,37,37,0
1189,2,37,yhjj971,37,38,38,0
1189,2,38,yhjj965,38,39,39,0
1189,2,39,yhjj921,39,40,40,0
1189,2,40,yhjj951,40,41,41,0
1189,3,41,yhjj916,41,42,42,0
1189,3,42,yhjj869,42,43,43,0
1189,3,43,yhjj854,43,44,44,0
1189,3,44,yhjj875,44,45,45,0
1189,3,45,yhjj922,45,46,46,0
1189,3,46,yhjj924,46,47,47,0
1189,3,47,yhjj881,47,48,48,0
1189,3,48,yhjj890,48,49,49,0
1189,3,49,yhjj913,49,50,50,0
1189,3,50,yhjj898,50,51,51,0
1189,3,51,yhjj1003,51,52,52,0
1189,3,52,yhjj984,52,53,53,0
1189,3,53,yhjj877,53,54,54,0
1189,3,54,yhjj969,54,55,55,0
1189,3,55,yhjj995,55,56,56,0
1189,3,56,yhjj874,56,57,57,0
1189,3,57,yhjj999,57,58,58,0
1189,3,58,yhjj876,58,59,59,0
1189,3,59,yhjj840,59,60,60,0
1189,3,60,yhjj994,60,61,61,0
1189,4,61,yhjj887,61,62,62,0
1189,4,62,yhjj843,62,63,63,0
1189,4,63,yhjj900,63,64,64,0
1189,4,64,yhjj855,64,65,65,0
1189,4,65,yhjj959,65,66,66,0
1189,4,66,yhjj872,66,67,67,0
1189,4,67,yhjj952,67,68,68,0
1189,4,68,yhjj904,68,69,69,0
1189,4,69,yhjj932,69,70,70,0
1189,4,70,yhjj925,70,71,71,0
1189,4,71,yhjj968,71,72,72,0
1189,4,72,yhjj998,72,73,73,0
1189,4,73,yhjj967,73,74,74,0
1189,4,74,yhjj836,74,75,75,0
1189,4,75,yhjj880,75,76,76,0
1189,4,76,yhjj831,76,77,77,0
1189,4,77,yhjj935,77,78,78,0
1189,4,78,yhjj851,78,79,79,0
1189,4,79,yhjj931,79,80,80,0
1189,4,80,yhjj948,80,81,81,0
1189,5,81,yhjj825,81,82,82,0
1189,5,82,yhjj986,82,83,83,0
1189,5,83,yhjj862,83,84,84,0
1189,5,84,yhjj946,84,85,85,0
1189,5,85,yhjj865,85,86,86,0
1189,5,86,yhjj919,86,87,87,0
1189,5,87,yhjj993,87,88,88,0
1189,5,88,yhjj941,88,89,89,0
1189,5,89,yhjj906,89,90,90,0
1189,5,90,yhjj988,90,91,91,0
1189,5,91,yhjj972,91,92,92,0
1189,5,92,yhjj914,92,93,93,0
1189,5,93,yhjj830,93,94,94,0
1189,5,94,yhjj868,94,95,95,0
1189,5,95,yhjj879,95,96,96,0
1189,5,96,yhjj957,96,97,97,0
1189,5,97,yhjj960,97,98,98,0
1189,5,98,yhjj870,98,99,99,0
1189,5,99,yhjj891,99,100,100,0
1189,5,100,yhjj964,100,,100,0
1189,6,101,yhjj991,100,,100,0
1189,6,102,yhjj856,100,,100,0
1189,6,103,yhjj866,100,,100,0
1189,6,104,yhjj1007,100,,100,0
1189,6,105,yhjj846,100,,100,0
1189,6,106,yhjj838,100,,100,0
1189,6,107,yhjj937,100,,100,0
1189,6,108,yhjj820,100,,100,0
1189,6,109,yhjj977,100,,100,0
1189,6,110,yhjj934,100,,100,0
1189,6,111,yhjj954,100,,100,0
1189,6,112,yhjj829,100,,100,0
1189,6,113,yhjj895,100,,100,0
1189,6,114,yhjj847,100,,100,0
1189,6,115,yhjj996,100,,100,0
1189,6,116,yhjj852,100,,100,0
1189,6,117,yhjj912,100,,100,0
1189,6,118,yhjj892,100,,100,0
1189,6,119,yhjj845,100,,100,0
1189,6,120,yhjj857,100,,100,0
1189,7,121,yhjj905,100,,100,0
1189,7,122,yhjj883,100,,100,0
1189,7,123,yhjj917,100,,100,0
1189,7,124,yhjj901,100,,100,0
1189,7,125,yhjj942,100,,100,0
1189,7,126,yhjj970,100,,100,0
1189,7,127,yhjj1004,100,,100,0
1189,7,128,yhjj923,100,,100,0
1189,7,129,yhjj821,100,,100,0
1189,7,130,yhjj835,100,,100,0
1189,7,131,yhjj966,100,,100,0
1189,7,132,yhjj863,100,,100,0
1189,7,133,yhjj949,100,,100,0
1189,7,134,yhjj897,100,,100,0
1189,7,135,yhjj860,100,,100,0
1189,7,136,yhjj867,100,,100,0
1189,7,137,yhjj936,100,,100,0
1189,7,138,yhjj933,100,,100,0
1189,7,139,yhjj985,100,,100,0
1189,7,140,yhjj958,100,,100,0
1189,8,141,yhjj1012,100,,100,0
1189,8,142,yhjj1018,100,,100,0
1189,8,143,yhjj976,100,,100,0
1189,8,144,yhjj975,100,,100,0
1189,8,145,yhjj1011,100,,100,0
1189,8,146,yhjj824,100,,100,0
1189,8,147,yhjj839,100,,100,0
1189,8,148,yhjj878,100,,100,0
1189,8,149,yhjj834,100,,100,0
1189,8,150,yhjj911,100,,100,0
1189,8,151,yhjj961,100,,100,0
1189,8,152,yhjj997,100,,100,0
1189,8,153,yhjj950,100,,100,0
1189,8,154,yhjj989,100,,100,0
1189,8,155,yhjj918,100,,100,0
1189,8,156,yhjj884,100,,100,0
1189,8,157,yhjj837,100,,100,0
1189,8,158,yhjj982,100,,100,0
1189,8,159,yhjj909,100,,100,0
1189,8,160,yhjj974,100,,100,0
1189,9,161,yhjj1017,100,,100,0
1189,9,162,yhjj908,100,,100,0
1189,9,163,yhjj1016,100,,100,0
1189,9,164,yhjj859,100,,100,0
1189,9,165,yhjj939,100,,100,0
1189,9,166,yhjj953,100,,100,0
1189,9,167,yhjj930,100,,100,0
1189,9,168,yhjj940,100,,100,0
1189,9,169,yhjj1002,100,,100,0
1189,9,170,yhjj910,100,,100,0
1189,9,171,yhjj1000,100,,100,0
1189,9,172,yhjj823,100,,100,0
1189,9,173,yhjj929,100,,100,0
1189,9,174,yhjj980,100,,100,0
1189,9,175,yhjj822,100,,100,0
1189,9,176,yhjj987,100,,100,0
1189,9,177,yhjj979,100,,100,0
1189,9,178,yhjj944,100,,100,0
1189,9,179,yhjj978,100,,100,0
1189,9,180,yhjj992,100,,100,0
1189,10,181,yhjj888,100,,100,0
1189,10,182,yhjj981,100,,100,0
1189,10,183,yhjj963,100,,100,0
1189,10,184,yhjj1005,100,,100,0
1189,10,185,yhjj983,100,,100,0
1189,10,186,yhjj915,100,,100,0
1189,10,187,yhjj1001,100,,100,0
1189,10,188,yhjj899,100,,100,0
1189,10,189,yhjj882,100,,100,0
1189,10,190,yhjj893,100,,100,0
1189,10,191,yhjj1010,100,,100,0
1189,10,192,yhjj1014,100,,100,0
1189,10,193,yhjj1009,100,,100,0
1189,10,194,yhjj1008,100,,100,0
1189,10,195,yhjj1015,100,,100,0
1189,10,196,yhjj1013,100,,100,0
1189,10,197,yhjj871,100,,100,0
1189,10,198,yhjj920,100,,100,0
1189,10,199,yhjj943,100,,100,0
1189,10,200,yhjj990,100,,100,0
1190,1,1,yhjj832,1,2,2,0
1190,1,2,yhjj861,2,3,3,0
1190,1,3,yhjj858,3,4,4,0
1190,1,4,yhjj820,4,5,5,0
1190,1,5,yhjj833,5,6,6,0
1190,1,6,yhjj889,6,7,7,0
1190,1,7,yhjj970,7,8,8,0
1190,1,8,yhjj826,8,9,9,0
1190,1,9,yhjj876,9,10,10,0
1190,1,10,yhjj849,10,11,11,0
1190,1,11,yhjj870,11,12,12,0
1190,1,12,yhjj827,12,13,13,0
1190,1,13,yhjj842,13,14,14,0
1190,1,14,yhjj878,14,15,15,0
1190,1,15,yhjj877,15,16,16,0
1190,1,16,yhjj856,16,17,17,0
1190,1,17,yhjj997,17,18,18,0
1190,1,18,yhjj983,18,19,19,0
1190,1,19,yhjj948,19,20,20,0
1190,1,20,yhjj831,20,21,21,0
1190,2,21,yhjj927,21,22,22,0
1190,2,22,yhjj875,22,23,23,0
1190,2,23,yhjj865,23,24,24,0
1190,2,24,yhjj836,24,25,25,0
1190,2,25,yhjj885,25,26,26,0
1190,2,26,yhjj837,26,27,27,0
1190,2,27,yhjj843,27,28,28,0
1190,2,28,yhjj838,28,29,29,0
1190,2,29,yhjj868,29,30,30,0
1190,2,30,yhjj867,30,31,31,0
1190,2,31,yhjj914,31,32,32,0
1190,2,32,yhjj898,32,33,33,0
1190,2,33,yhjj887,33,34,34,0
1190,2,34,yhjj830,34,35,35,0
1190,2,35,yhjj821,35,36,36,0
1190,2,36,yhjj933,36,37,37,0
1190,2,37,yhjj976,37,38,38,0
1190,2,38,yhjj879,38,39,39,0
1190,2,39,yhjj918,39,40,40,0
1190,2,40,yhjj930,40,41,41,0
1190,3,41,yhjj1000,41,42,42,0
1190,3,42,yhjj961,42,43,43,0
1190,3,43,yhjj873,43,44,44,0
1190,3,44,yhjj824,44,45,45,0
1190,3,45,yhjj883,45,46,46,0
1190,3,46,yhjj963,46,47,47,0
1190,3,47,yhjj845,47,48,48,0
1190,3,48,yhjj985,48,49,49,0
1190,3,49,yhjj957,49,50,50,0
1190,3,50,yhjj888,50,51,51,0
1190,3,51,yhjj984,51,52,52,0
1190,3,52,yhjj866,52,53,53,0
1190,3,53,yhjj902,53,54,54,0
1190,3,54,yhjj1010,54,55,55,0
1190,3,55,yhjj932,55,56,56,0
1190,3,56,yhjj853,56,57,57,0
1190,3,57,yhjj917,57,58,58,0
1190,3,58,yhjj846,58,59,59,0
1190,3,59,yhjj896,59,60,60,0
1190,3,60,yhjj922,60,61,61,0
1190,4,61,yhjj958,61,62,62,0
1190,4,62,yhjj872,62,63,63,0
1190,4,63,yhjj851,63,64,64,0
1190,4,64,yhjj951,64,65,65,0
1190,4,65,yhjj919,65,66,66,0
1190,4,66,yhjj977,66,67,67,0
1190,4,67,yhjj848,67,68,68,0
1190,4,68,yhjj904,68,69,69,0
1190,4,69,yhjj874,69,70,70,0
1190,4,70,yhjj860,70,71,71,0
1190,4,71,yhjj1001,71,72,72,0
1190,4,72,yhjj881,72,73,73,0
1190,4,73,yhjj975,73,74,74,0
1190,4,74,yhjj1008,74,75,75,0
1190,4,75,yhjj880,75,76,76,0
1190,4,76,yhjj935,76,77,77,0
1190,4,77,yhjj882,77,78,78,0
1190,4,78,yhjj1003,78,79,79,0
1190,4,79,yhjj924,79,80,80,0
1190,4,80,yhjj1005,80,81,81,0
1190,5,81,yhjj854,81,82,82,0
1190,5,82,yhjj950,82,83,83,0
1190,5,83,yhjj906,83,84,84,0
1190,5,84,yhjj1006,84,85,85,0
1190,5,85,yhjj871,85,86,86,0
1190,5,86,yhjj937,86,87,87,0
1190,5,87,yhjj956,87,88,88,0
1190,5,88,yhjj978,88,89,89,0
1190,5,89,yhjj829,89,90,90,0
1190,5,90,yhjj992,90,91,91,0
1190,5,91,yhjj979,91,92,92,0
1190,5,92,yhjj900,92,93,93,0
1190,5,93,yhjj1016,93,94,94,0
1190,5,94,yhjj916,94,95,95,0
1190,5,95,yhjj863,95,96,96,0
1190,5,96,yhjj869,96,97,97,0
1190,5,97,yhjj947,97,98,98,0
1190,5,98,yhjj895,98,99,99,0
1190,5,99,yhjj912,99,100,100,0
1190,5,100,yhjj1018,100,,100,0
1190,6,101,yhjj965,100,,100,0
1190,6,102,yhjj991,100,,100,0
1190,6,103,yhjj939,100,,100,0
1190,6,104,yhjj994,100,,100,0
1190,6,105,yhjj893,100,,100,0
1190,6,106,yhjj1009,100,,100,0
1190,6,107,yhjj986,100,,100,0
1190,6,108,yhjj952,100,,100,0
1190,6,109,yhjj940,100,,100,0
1190,6,110,yhjj1015,100,,100,0
1190,6,111,yhjj949,100,,100,0
1190,6,112,yhjj905,100,,100,0
1190,6,113,yhjj825,100,,100,0
1190,6,114,yhjj931,100,,100,0
1190,6,115,yhjj943,100,,100,0
1190,6,116,yhjj819,100,,100,0
1190,6,117,yhjj959,100,,100,0
1190,6,118,yhjj862,100,,100,0
1190,6,119,yhjj913,100,,100,0
1190,6,120,yhjj822,100,,100,0
1190,7,121,yhjj945,100,,100,0
1190,7,122,yhjj828,100,,100,0
1190,7,123,yhjj973,100,,100,0
1190,7,124,yhjj944,100,,100,0
1190,7,125,yhjj989,100,,100,0
1190,7,126,yhjj907,100,,100,0
1190,7,127,yhjj899,100,,100,0
1190,7,128,yhjj966,100,,100,0
1190,7,129,yhjj901,100,,100,0
1190,7,130,yhjj1004,100,,100,0
1190,7,131,yhjj960,100,,100,0
1190,7,132,yhjj942,100,,100,0
1190,7,133,yhjj972,100,,100,0
1190,7,134,yhjj890,100,,100,0
1190,7,135,yhjj1011,100,,100,0
1190,7,136,yhjj897,100,,100,0
1190,7,137,yhjj921,100,,100,0
1190,7,138,yhjj864,100,,100,0
1190,7,139,yhjj928,100,,100,0
1190,7,140,yhjj823,100,,100,0
1190,8,141,yhjj995,100,,100,0
1190,8,142,yhjj840,100,,100,0
1190,8,143,yhjj1014,100,,100,0
1190,8,144,yhjj915,100,,100,0
1190,8,145,yhjj1013,100,,100,0
1190,8,146,yhjj987,100,,100,0
1190,8,147,yhjj993,100,,100,0
1190,8,148,yhjj847,100,,100,0
1190,8,149,yhjj988,100,,100,0
1190,8,150,yhjj982,100,,100,0
1190,8,151,yhjj923,100,,100,0
1190,8,152,yhjj929,100,,100,0
1190,8,153,yhjj859,100,,100,0
1190,8,154,yhjj980,100,,100,0
1190,8,155,yhjj834,100,,100,0
1190,8,156,yhjj903,100,,100,0
1190,8,157,yhjj968,100,,100,0
1190,8,158,yhjj938,100,,100,0
1190,8,159,yhjj850,100,,100,0
1190,8,160,yhjj996,100,,100,0
1190,9,161,yhjj969,100,,100,0
1190,9,162,yhjj910,100,,100,0
1190,9,163,yhjj844,100,,100,0
1190,9,164,yhjj941,100,,100,0
1190,9,165,yhjj892,100,,100,0
1190,9,166,yhjj852,100,,100,0
1190,9,167,yhjj841,100,,100,0
1190,9,168,yhjj955,100,,100,0
1190,9,169,yhjj964,100,,100,0
1190,9,170,yhjj884,100,,100,0
1190,9,171,yhjj886,100,,100,0
1190,9,172,yhjj1017,100,,100,0
1190,9,173,yhjj857,100,,100,0
1190,9,174,yhjj934,100,,100,0
1190,9,175,yhjj1007,100,,100,0
1190,9,176,yhjj894,100,,100,0
1190,9,177,yhjj971,100,,100,0
1190,9,178,yhjj909,100,,100,0
1190,9,179,yhjj967,100,,100,0
1190,9,180,yhjj911,100,,100,0
1190,10,181,yhjj962,100,,100,0
1190,10,182,yhjj1002,100,,100,0
1190,10,183,yhjj925,100,,100,0
1190,10,184,yhjj998,100,,100,0
1190,10,185,yhjj891,100,,100,0
1190,10,186,yhjj999,100,,100,0
1190,10,187,yhjj936,100,,100,0
1190,10,188,yhjj954,100,,100,0
1190,10,189,yhjj981,100,,100,0
1190,10,190,yhjj926,100,,100,0
1190,10,191,yhjj835,100,,100,0
1190,10,192,yhjj974,100,,100,0
1190,10,193,yhjj839,100,,100,0
1190,10,194,yhjj946,100,,100,0
1190,10,195,yhjj855,100,,100,0
1190,10,196,yhjj908,100,,100,0
1190,10,197,yhjj920,100,,100,0
1190,10,198,yhjj953,100,,100,0
1190,10,199,yhjj990,100,,100,0
1190,10,200,yhjj1012,100,,100,0
